Training_epoch_loss, Validation_epoch_loss, Training_epoch_accuracy, Validation_epoch_accuracy
0.31644477526306214, 0.23542034007698265, 0.9069529652351739, 0.9116684841875682
0.181612093417525, 0.1812196716454465, 0.9190184049079755, 0.9171210468920393
0.15209989789029013, 0.1492163844082654, 0.9301295160190867, 0.9250272628135224
0.1443540886597376, 0.1318774341506803, 0.9320381731424677, 0.9422028353326064
0.1343337482487247, 0.11475113396350625, 0.9411042944785277, 0.9550163576881134
0.12598698153919455, 0.11721912030830765, 0.9459441036128153, 0.9511995637949837
0.11727126147624779, 0.12549976115289188, 0.9473074301295161, 0.9476553980370774
0.11538553009878594, 0.12378373613003928, 0.9501704158145877, 0.9468375136314068
0.10498400668095346, 0.12207711336775877, 0.9565780504430812, 0.9476553980370774
0.09577974839718692, 0.21945573284986206, 0.9612133605998637, 0.9340239912758997
Training_epoch_loss, Validation_epoch_loss, Training_epoch_accuracy, Validation_epoch_accuracy
Training_epoch_loss, Validation_epoch_loss, Training_epoch_accuracy, Validation_epoch_accuracy
Training_epoch_loss, Validation_epoch_loss, Training_epoch_accuracy, Validation_epoch_accuracy
Training_epoch_loss, Validation_epoch_loss, Training_epoch_accuracy, Validation_epoch_accuracy
0.743170011578059, 0.5737982780100351, 0.707611152976639, 0.7635542168674699
0.3390426833544715, 0.34184383789458905, 0.8519216277317258, 0.855421686746988
0.2783612859545566, 0.36961724218654346, 0.8907309721175584, 0.7740963855421688
0.22799381700196297, 0.5241846021219908, 0.905802562170309, 0.7018072289156627
0.21970693093318192, 0.26928815640598897, 0.9080633006782216, 0.8900602409638555
0.1903380741461404, 0.2888817381091326, 0.9295403165033911, 0.8870481927710844
0.1437336541213988, 1.6647240091564066, 0.9476262245666918, 0.6987951807228916
0.12579245793969338, 0.25021848182968165, 0.9559155990957046, 0.8870481927710844
0.09679641763693018, 0.6678554025557206, 0.9675960813865863, 0.8614457831325302
0.09033110389782828, 0.4583667962396719, 0.9657121326299924, 0.8087349397590362
Training_epoch_loss, Validation_epoch_loss, Training_epoch_accuracy, Validation_epoch_accuracy
Training_epoch_loss, Validation_epoch_loss, Training_epoch_accuracy, Validation_epoch_accuracy
0.14736785444965406, 0.05769864794736359, 0.9541089610577619, 0.9851380042462844
0.07050044146201966, 0.7867770985408039, 0.9796844086280944, 0.9137232194557035
0.06469043222271055, 0.0584313622529333, 0.9820006755778603, 0.9837869137232194
0.059625137514455265, 5.755706578875462, 0.9835448535443709, 0.751592356687898
